   1.0080000000000013e+01	   0.0000000000000000e+00	   1.6991951432301211e+00	
   1.0360000000000014e+01	   0.0000000000000000e+00	   1.3911833192432463e+00	
   1.0640000000000015e+01	   1.0000000000000000e+00	   1.1390045666335493e+00	
   1.0920000000000002e+01	   1.0000000000000000e+00	   1.5669804308262099e+00	
   1.1200000000000003e+01	   0.0000000000000000e+00	   1.9173774324158666e+00	
   1.1480000000000004e+01	   1.0000000000000000e+00	   1.5698158691765696e+00	
   1.1760000000000005e+01	   1.0000000000000000e+00	   1.9196988929917631e+00	
   1.2040000000000006e+01	   0.0000000000000000e+00	   2.2061588845691777e+00	
   1.2320000000000007e+01	   1.0000000000000000e+00	   1.8062501249730032e+00	
   1.2599999999999994e+01	   0.0000000000000000e+00	   2.1132748892934088e+00	
   1.2879999999999995e+01	   1.0000000000000000e+00	   1.7302031415719812e+00	
   1.3159999999999997e+01	   0.0000000000000000e+00	   2.0510128853041816e+00	
   1.3439999999999998e+01	   1.0000000000000000e+00	   1.6792273241577369e+00	
   1.3719999999999999e+01	   1.0000000000000000e+00	   2.0092774159238513e+00	
   1.4000000000000000e+01	   1.0000000000000000e+00	   2.2794995761089796e+00	
   1.4280000000000001e+01	   0.0000000000000000e+00	   2.5007387688157090e+00	
   1.4560000000000002e+01	   0.0000000000000000e+00	   2.0474317354437903e+00	
   1.4840000000000003e+01	   0.0000000000000000e+00	   1.6762953266356537e+00	
   1.5120000000000005e+01	   1.0000000000000000e+00	   1.3724345351575100e+00	
   1.5400000000000006e+01	   0.0000000000000000e+00	   1.7580967247468016e+00	
   1.5680000000000007e+01	   0.0000000000000000e+00	   1.4394078554358822e+00	
   1.5960000000000008e+01	   1.0000000000000000e+00	   1.1784874774673826e+00	
   1.6240000000000009e+01	   1.0000000000000000e+00	   1.5993063041469047e+00	
   1.6520000000000010e+01	   0.0000000000000000e+00	   1.9438436190236223e+00	
   1.6800000000000011e+01	   0.0000000000000000e+00	   1.5914845500690400e+00	
   1.7080000000000013e+01	   0.0000000000000000e+00	   1.3029973441899980e+00	
   1.7360000000000014e+01	   1.0000000000000000e+00	   1.0668039968672873e+00	
   1.7640000000000001e+01	   0.0000000000000000e+00	   1.5078676039688186e+00	
   1.7920000000000002e+01	   0.0000000000000000e+00	   1.2345375789392830e+00	
   1.8200000000000003e+01	   0.0000000000000000e+00	   1.0107538817080275e+00	
   1.8480000000000004e+01	   1.0000000000000000e+00	   8.2753528674730670e-01	
   1.8760000000000005e+01	   0.0000000000000000e+00	   1.3119709527442898e+00	
   1.9040000000000006e+01	   0.0000000000000000e+00	   1.0741509661567696e+00	
   1.9319999999999993e+01	   0.0000000000000000e+00	   8.7944042944097367e-01	
   1.9599999999999994e+01	   0.0000000000000000e+00	   7.2002492508343219e-01	
   1.9879999999999995e+01	   0.0000000000000000e+00	   5.8950654914847589e-01	
   2.0159999999999997e+01	   0.0000000000000000e+00	   4.8264714092873395e-01	
   2.0439999999999998e+01	   0.0000000000000000e+00	   3.9515805716351715e-01	
   2.0719999999999999e+01	   0.0000000000000000e+00	   3.2352805372631860e-01	
   2.1000000000000000e+01	   1.0000000000000000e+00	   2.6488236706920260e-01	
   2.1280000000000001e+01	   0.0000000000000000e+00	   8.5130970409471018e-01	
   2.1560000000000002e+01	   0.0000000000000000e+00	   6.9699343513605583e-01	
   2.1840000000000003e+01	   0.0000000000000000e+00	   5.7064996003935242e-01	
   2.2120000000000005e+01	   0.0000000000000000e+00	   4.6720867152693923e-01	
   2.2400000000000006e+01	   1.0000000000000000e+00	   3.8251810748381443e-01	
   2.2680000000000007e+01	   0.0000000000000000e+00	   9.4762170243325117e-01	
   2.2960000000000008e+01	   0.0000000000000000e+00	   7.7584703006621480e-01	
   2.3240000000000009e+01	   0.0000000000000000e+00	   6.3520982319942765e-01	
   2.3520000000000010e+01	   1.0000000000000000e+00	   5.2006581691059917e-01	
   2.3800000000000011e+01	   1.0000000000000000e+00	   1.0602362421563940e+00	
   2.4079999999999998e+01	   0.0000000000000000e+00	   1.5024903812083372e+00	
   2.4359999999999999e+01	   0.0000000000000000e+00	   1.2301350812991261e+00	
   2.4640000000000001e+01	   0.0000000000000000e+00	   1.0071494214996779e+00	
   2.4920000000000002e+01	   0.0000000000000000e+00	   8.2458420432648505e-01	
   2.5200000000000003e+01	   1.0000000000000000e+00	   6.7511244658443159e-01	
   2.5480000000000004e+01	   0.0000000000000000e+00	   1.1871776860314540e+00	
   2.5760000000000005e+01	   0.0000000000000000e+00	   9.7197888092190821e-01	
   2.6040000000000006e+01	   1.0000000000000000e+00	   7.9578900115308793e-01	
   2.6320000000000007e+01	   1.0000000000000000e+00	   1.2859792924323061e+00	
   2.6599999999999994e+01	   1.0000000000000000e+00	   1.6873131587628554e+00	
   2.6879999999999995e+01	   0.0000000000000000e+00	   2.0158975373793639e+00	
   2.7159999999999997e+01	   0.0000000000000000e+00	   1.6504773089066558e+00	
   2.7439999999999998e+01	   1.0000000000000000e+00	   1.3512965300592672e+00	
   2.7719999999999999e+01	   0.0000000000000000e+00	   1.7407903899141508e+00	
   2.8000000000000000e+01	   1.0000000000000000e+00	   1.4252386268853261e+00	
   2.8280000000000001e+01	   0.0000000000000000e+00	   1.8013290585327151e+00	
   2.8560000000000002e+01	   1.0000000000000000e+00	   1.4748034966337420e+00	
   2.8840000000000003e+01	   0.0000000000000000e+00	   1.8419093416680477e+00	
   2.9120000000000005e+01	   1.0000000000000000e+00	   1.5080278224052504e+00	
   2.9400000000000006e+01	   1.0000000000000000e+00	   1.8691111189274632e+00	
   2.9680000000000007e+01	   0.0000000000000000e+00	   2.1647411182129743e+00	
   2.9960000000000008e+01	   0.0000000000000000e+00	   1.7723401259333809e+00	
   3.0240000000000009e+01	   0.0000000000000000e+00	   1.4510693660157623e+00	
   3.0520000000000010e+01	   0.0000000000000000e+00	   1.1880351148064747e+00	
   3.0800000000000011e+01	   1.0000000000000000e+00	   9.7268088422859156e-01	
   3.1079999999999998e+01	   1.0000000000000000e+00	   1.4308061170760955e+00	
   3.1359999999999999e+01	   0.0000000000000000e+00	   1.8058873339693582e+00	
   3.1640000000000001e+01	   1.0000000000000000e+00	   1.4785354969147215e+00	
   3.1920000000000002e+01	   1.0000000000000000e+00	   1.8449648450685816e+00	
   3.2200000000000003e+01	   1.0000000000000000e+00	   2.1449718212324651e+00	
   3.2480000000000004e+01	   1.0000000000000000e+00	   2.3905967587557697e+00	
   3.2760000000000005e+01	   0.0000000000000000e+00	   2.5916974488289575e+00	
   3.3040000000000006e+01	   1.0000000000000000e+00	   2.1219024040300165e+00	
   3.3320000000000007e+01	   0.0000000000000000e+00	   2.3717091174365388e+00	
   3.3599999999999994e+01	   0.0000000000000000e+00	   1.9417911918007333e+00	
   3.3879999999999995e+01	   1.0000000000000000e+00	   1.5898041647832062e+00	
   3.4159999999999997e+01	   1.0000000000000000e+00	   1.9360639253065299e+00	
   3.4439999999999998e+01	   0.0000000000000000e+00	   2.2195574398003921e+00	
   3.4719999999999999e+01	   1.0000000000000000e+00	   1.8172199341876123e+00	
   3.5000000000000000e+01	   1.0000000000000000e+00	   2.1222562094528072e+00	
   3.5280000000000001e+01	   1.0000000000000000e+00	   2.3719987888167839e+00	
   3.5560000000000002e+01	   0.0000000000000000e+00	   2.5764707188950897e+00	
   3.5840000000000003e+01	   0.0000000000000000e+00	   2.1094358119643459e+00	
   3.6120000000000005e+01	   1.0000000000000000e+00	   1.7270599708992331e+00	
   3.6400000000000006e+01	   0.0000000000000000e+00	   2.0484394748122297e+00	
   3.6680000000000007e+01	   0.0000000000000000e+00	   1.6771203938476824e+00	
   3.6960000000000008e+01	   0.0000000000000000e+00	   1.3731100430573546e+00	
   3.7240000000000009e+01	   1.0000000000000000e+00	   1.1242074196112879e+00	
   3.7520000000000010e+01	   0.0000000000000000e+00	   1.5548655515012677e+00	
   3.7799999999999997e+01	   1.0000000000000000e+00	   1.2730162439156445e+00	
   3.8079999999999998e+01	   0.0000000000000000e+00	   1.6766999122886228e+00	
   3.8359999999999999e+01	   0.0000000000000000e+00	   1.3727657818738503e+00	
   3.8640000000000001e+01	   0.0000000000000000e+00	   1.1239255623932620e+00	
   3.8920000000000002e+01	   0.0000000000000000e+00	   9.2019242210182972e-01	
   3.9200000000000003e+01	   1.0000000000000000e+00	   7.5338983472408316e-01	
   3.9480000000000004e+01	   0.0000000000000000e+00	   1.2512657909720082e+00	
   3.9760000000000005e+01	   1.0000000000000000e+00	   1.0244497833432289e+00	
   4.0040000000000006e+01	   0.0000000000000000e+00	   1.4731909068342406e+00	
   4.0320000000000007e+01	   1.0000000000000000e+00	   1.2061467005800328e+00	
   4.0599999999999994e+01	   1.0000000000000000e+00	   1.6219517607154765e+00	
   4.0879999999999995e+01	   0.0000000000000000e+00	   1.9623841507338042e+00	
   4.1159999999999997e+01	   1.0000000000000000e+00	   1.6066642535585831e+00	
   4.1439999999999998e+01	   0.0000000000000000e+00	   1.9498677984865558e+00	
   4.1719999999999999e+01	   0.0000000000000000e+00	   1.5964167310574042e+00	
   4.2000000000000000e+01	   1.0000000000000000e+00	   1.3070354724449185e+00	
   4.2280000000000001e+01	   1.0000000000000000e+00	   1.7045525008815270e+00	
   4.2560000000000002e+01	   1.0000000000000000e+00	   2.0300119169347535e+00	
   4.2840000000000003e+01	   1.0000000000000000e+00	   2.2964755497363316e+00	
   4.3120000000000005e+01	   1.0000000000000000e+00	   2.5146375204878622e+00	
   4.3400000000000006e+01	   1.0000000000000000e+00	   2.6932534350942401e+00	
   4.3680000000000007e+01	   0.0000000000000000e+00	   2.8394917773716322e+00	
   4.3960000000000008e+01	   1.0000000000000000e+00	   2.3247792412462136e+00	
   4.4240000000000009e+01	   1.0000000000000000e+00	   2.5378106231526347e+00	
   4.4519999999999996e+01	   0.0000000000000000e+00	   2.7122259668901227e+00	
   4.4799999999999997e+01	   0.0000000000000000e+00	   2.2205828083896075e+00	
   4.5079999999999998e+01	   1.0000000000000000e+00	   1.8180594349848433e+00	
   4.5359999999999999e+01	   0.0000000000000000e+00	   2.1229435345727343e+00	
   4.5640000000000001e+01	   0.0000000000000000e+00	   1.7381191588027671e+00	
   4.5920000000000002e+01	   1.0000000000000000e+00	   1.4230516078258579e+00	
   4.6200000000000003e+01	   0.0000000000000000e+00	   1.7995384787711610e+00	
   4.6480000000000004e+01	   0.0000000000000000e+00	   1.4733374939171184e+00	
   4.6760000000000005e+01	   1.0000000000000000e+00	   1.2062667159327889e+00	
   4.7040000000000006e+01	   0.0000000000000000e+00	   1.6220500209756195e+00	
   4.7319999999999993e+01	   1.0000000000000000e+00	   1.3280222352035251e+00	
   4.7599999999999994e+01	   1.0000000000000000e+00	   1.7217350089595502e+00	
   4.7879999999999995e+01	   0.0000000000000000e+00	   2.0440797647132420e+00	
   4.8159999999999997e+01	   1.0000000000000000e+00	   1.6735509651151363e+00	
   4.8439999999999998e+01	   1.0000000000000000e+00	   2.0046300062101623e+00	
   4.8719999999999999e+01	   1.0000000000000000e+00	   2.2756945988542294e+00	
   4.9000000000000000e+01	   1.0000000000000000e+00	   2.4976235169224825e+00	
   4.9280000000000001e+01	   1.0000000000000000e+00	   2.6793235471422849e+00	
   4.9560000000000002e+01	   1.0000000000000000e+00	   2.8280869497184358e+00	
   4.9840000000000003e+01	   0.0000000000000000e+00	   2.9498841223400509e+00	
   5.0120000000000005e+01	   0.0000000000000000e+00	   2.4151608489762513e+00	
   5.0400000000000006e+01	   1.0000000000000000e+00	   1.9773664606867838e+00	
   5.0680000000000007e+01	   0.0000000000000000e+00	   2.2533730956962978e+00	
   5.0960000000000008e+01	   0.0000000000000000e+00	   1.8449058516050931e+00	
   5.1239999999999995e+01	   1.0000000000000000e+00	   1.5104811572426133e+00	
   5.1519999999999996e+01	   1.0000000000000000e+00	   1.8711197396064096e+00	
   5.1799999999999997e+01	   0.0000000000000000e+00	   2.1663856377340966e+00	
   5.2079999999999998e+01	   1.0000000000000000e+00	   1.7736865446393610e+00	
   5.2359999999999999e+01	   0.0000000000000000e+00	   2.0866140846439309e+00	
   5.2640000000000001e+01	   1.0000000000000000e+00	   1.7083751209036491e+00	
   5.2920000000000002e+01	   0.0000000000000000e+00	   2.0331416135041964e+00	
   5.3200000000000003e+01	   0.0000000000000000e+00	   1.6645955643384738e+00	
   5.3480000000000004e+01	   1.0000000000000000e+00	   1.3628555799611068e+00	
   5.3760000000000005e+01	   1.0000000000000000e+00	   1.7502541395451501e+00	
   5.4040000000000006e+01	   0.0000000000000000e+00	   2.0674292539747192e+00	
   5.4319999999999993e+01	   0.0000000000000000e+00	   1.6926679100421718e+00	
   5.4599999999999994e+01	   1.0000000000000000e+00	   1.3858392726997608e+00	
   5.4879999999999995e+01	   1.0000000000000000e+00	   1.7690715956095815e+00	
   5.5159999999999997e+01	   0.0000000000000000e+00	   2.0828356839493627e+00	
   5.5439999999999998e+01	   0.0000000000000000e+00	   1.7052816280575551e+00	
   5.5719999999999999e+01	   0.0000000000000000e+00	   1.3961665115496089e+00	
   5.6000000000000000e+01	   0.0000000000000000e+00	   1.1430844594232701e+00	
